open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore
1736103600000000,97918.91000000,98109.00000000,97854.99000000,98079.63000000,306.85684000,1736107199999999,30076084.93449850,63872,181.14037000,17754041.80222670,0
1736107200000000,98079.64000000,98678.00000000,98024.00000000,98275.71000000,680.46167000,1736110799999999,66966658.27489790,136008,364.25790000,35845241.29571310,0
1736110800000000,98275.71000000,98522.46000000,98216.58000000,98496.52000000,327.78368000,1736114399999999,32246539.39944960,67166,152.89327000,15040665.28193000,0
1736114400000000,98496.52000000,98745.45000000,98344.00000000,98695.21000000,407.85275000,1736117999999999,40210510.80787550,61068,208.75078000,20579054.48500630,0
1736118000000000,98695.21000000,98836.85000000,98322.72000000,98363.61000000,469.68089000,1736121599999999,46304262.21856350,114505,243.25260000,23985512.00678900,0
1736121600000000,98363.61000000,98773.48000000,98190.75000000,98217.23000000,494.23065000,1736125199999999,48658511.38633030,142978,243.83238000,24007512.41364080,0
1736125200000000,98217.23000000,98816.28000000,97920.00000000,98759.43000000,567.37864000,1736128799999999,55783425.70671760,155403,279.29026000,27467907.03128270,0
1736128800000000,98759.42000000,99333.00000000,98649.97000000,98815.39000000,1613.41986000,1736132399999999,159735419.77074880,290006,941.92529000,93269982.65367540,0
1736132400000000,98815.39000000,99235.99000000,98759.55000000,99037.57000000,522.19415000,1736135999999999,51718092.70544150,106370,260.81260000,25829795.86236120,0
1736136000000000,99037.57000000,99500.88000000,99037.57000000,99466.09000000,645.50660000,1736139599999999,64109176.31376280,113723,369.32584000,36682126.54905360,0
1736139600000000,99466.09000000,99892.00000000,99400.00000000,99600.00000000,939.38016000,1736143199999999,93633143.20824380,121208,530.91140000,52922371.76615720,0
1736143200000000,99600.00000000,99763.99000000,99382.31000000,99512.21000000,803.84933000,1736146799999999,80044334.63520160,99738,390.79179000,38919889.44954590,0
1736146800000000,99512.21000000,99529.87000000,99161.14000000,99318.70000000,555.89718000,1736150399999999,55232277.09784260,98680,230.20649000,22869776.94723440,0
